Time	Lead I	Lead II	Lead III	aVR	aVL	aVF
1.035000	-0.225432	-0.129551	0.095881	0.204949	-0.185510	-0.019439
1.040000	-0.225160	-0.128747	0.096413	0.204328	-0.185660	-0.018668
1.045000	-0.223923	-0.127515	0.096408	0.202903	-0.184943	-0.017959
1.050000	-0.222278	-0.126401	0.095877	0.201310	-0.183687	-0.017623
1.055000	-0.220640	-0.125720	0.094920	0.199971	-0.182189	-0.017782
1.060000	-0.219629	-0.125096	0.094533	0.199027	-0.181381	-0.017646
1.065000	-0.220043	-0.124255	0.095788	0.198780	-0.182345	-0.016435
1.070000	-0.221828	-0.123088	0.098739	0.199137	-0.185079	-0.014058
1.075000	-0.224189	-0.121894	0.102295	0.199811	-0.188495	-0.011316
1.080000	-0.226293	-0.121063	0.105230	0.200546	-0.191405	-0.009141
1.085000	-0.227858	-0.120924	0.106934	0.201370	-0.193293	-0.008077
1.090000	-0.229510	-0.121229	0.108280	0.202499	-0.195023	-0.007476
1.095000	-0.231723	-0.121504	0.110219	0.203936	-0.197420	-0.006516
1.100000	-0.234660	-0.122328	0.112331	0.206107	-0.200335	-0.005772
1.105000	-0.238513	-0.124520	0.113994	0.209597	-0.203520	-0.006077
1.110000	-0.242870	-0.127574	0.115296	0.213876	-0.206787	-0.007089
1.115000	-0.246776	-0.130197	0.116579	0.217646	-0.209783	-0.007863
1.120000	-0.248808	-0.131806	0.117001	0.219747	-0.211200	-0.008548
1.125000	-0.247621	-0.132197	0.115425	0.219288	-0.209605	-0.009683
1.130000	-0.242394	-0.130974	0.111420	0.215564	-0.204275	-0.011289
1.135000	-0.232580	-0.128765	0.103815	0.208623	-0.194218	-0.014405
1.140000	-0.218893	-0.126391	0.092502	0.199350	-0.179783	-0.019566
1.145000	-0.203019	-0.123599	0.079420	0.188573	-0.163066	-0.025506
1.150000	-0.186447	-0.119894	0.066553	0.176866	-0.146069	-0.030796
1.155000	-0.170370	-0.115644	0.054726	0.165131	-0.129959	-0.035172
1.160000	-0.156133	-0.111808	0.044325	0.154696	-0.115734	-0.038961
1.165000	-0.144925	-0.108650	0.036275	0.146402	-0.104616	-0.041786
1.170000	-0.137063	-0.106166	0.030897	0.140428	-0.096972	-0.043457
1.175000	-0.132548	-0.104662	0.027886	0.136953	-0.092627	-0.044327
1.180000	-0.131480	-0.104601	0.026878	0.136301	-0.091428	-0.044873
1.185000	-0.133566	-0.106125	0.027441	0.138386	-0.092957	-0.045429
1.190000	-0.138141	-0.108691	0.029450	0.142508	-0.096759	-0.045750
1.195000	-0.143879	-0.111160	0.032719	0.147247	-0.101959	-0.045288
1.200000	-0.148668	-0.112400	0.036268	0.150728	-0.106772	-0.043955
1.205000	-0.146072	-0.109113	0.036959	0.147331	-0.105673	-0.041658
1.210000	-0.130814	-0.093394	0.037421	0.129446	-0.097130	-0.032316
1.215000	-0.111425	-0.047803	0.063623	0.091930	-0.101064	0.009134
1.220000	-0.106304	0.053715	0.160018	0.030362	-0.153761	0.123399
1.225000	-0.133730	0.229421	0.363151	-0.055247	-0.286874	0.342121
1.230000	-0.205815	0.473317	0.679132	-0.154442	-0.510924	0.665367
1.235000	-0.316834	0.742606	1.059440	-0.245819	-0.794592	1.040411
1.240000	-0.440992	0.970667	1.411659	-0.305808	-1.069628	1.375436
1.245000	-0.546611	1.101280	1.647892	-0.320238	-1.266996	1.587234
1.250000	-0.611534	1.109463	1.720997	-0.287479	-1.346687	1.634166
1.255000	-0.627623	1.001000	1.628623	-0.215569	-1.302644	1.518213
1.260000	-0.594075	0.802147	1.396222	-0.120131	-1.149098	1.269228
1.265000	-0.519154	0.557131	1.076285	-0.021926	-0.921126	0.943053
1.270000	-0.423343	0.317826	0.741169	0.060920	-0.672331	0.611411
1.275000	-0.329998	0.122765	0.452763	0.119646	-0.451927	0.332281
1.280000	-0.255155	-0.012756	0.242399	0.154678	-0.287262	0.132584
1.285000	-0.204720	-0.093072	0.111648	0.171930	-0.182655	0.010724
1.290000	-0.177040	-0.132214	0.044825	0.178548	-0.128094	-0.050454
1.295000	-0.166090	-0.146113	0.019977	0.180251	-0.107426	-0.072825
1.300000	-0.165333	-0.148418	0.016916	0.181144	-0.105222	-0.075923
1.305000	-0.169697	-0.148124	0.021573	0.183494	-0.110430	-0.073064
1.310000	-0.175460	-0.148647	0.026813	0.187123	-0.116783	-0.070341
1.315000	-0.180252	-0.149600	0.030651	0.190440	-0.121765	-0.068675
1.320000	-0.182412	-0.150301	0.032111	0.192092	-0.123855	-0.068237
1.325000	-0.180804	-0.150076	0.030728	0.191033	-0.122128	-0.068905
1.330000	-0.174827	-0.148451	0.026376	0.186645	-0.116165	-0.070480
1.335000	-0.164210	-0.146170	0.018040	0.179198	-0.105222	-0.073976
1.340000	-0.150019	-0.143827	0.006192	0.169652	-0.090188	-0.079464
1.345000	-0.134008	-0.141076	-0.007068	0.158820	-0.073288	-0.085531
1.350000	-0.117578	-0.137341	-0.019764	0.147178	-0.056473	-0.090705
1.355000	-0.101964	-0.133001	-0.031037	0.135657	-0.040950	-0.094707
1.360000	-0.088554	-0.128992	-0.040438	0.125600	-0.027780	-0.097821
1.365000	-0.078284	-0.125564	-0.047280	0.117692	-0.017900	-0.099792
1.370000	-0.071315	-0.122837	-0.051522	0.112094	-0.011427	-0.100667
1.375000	-0.067691	-0.121314	-0.053623	0.109122	-0.008122	-0.101000
1.380000	-0.067336	-0.121390	-0.054054	0.108961	-0.007668	-0.101293
1.385000	-0.069907	-0.122951	-0.053044	0.111347	-0.009736	-0.101611
1.390000	-0.074743	-0.125197	-0.050454	0.115436	-0.014023	-0.101413
1.395000	-0.080491	-0.127241	-0.046750	0.119934	-0.019480	-0.100454
1.400000	-0.085656	-0.128748	-0.043092	0.123786	-0.024575	-0.099212
1.405000	-0.089635	-0.129648	-0.040013	0.126603	-0.028650	-0.097953
1.410000	-0.093102	-0.129878	-0.036776	0.128738	-0.032520	-0.096218
1.415000	-0.096612	-0.129572	-0.032960	0.130587	-0.036749	-0.093838
1.420000	-0.099938	-0.129226	-0.029289	0.132308	-0.040789	-0.091519
1.425000	-0.102547	-0.128979	-0.026432	0.133672	-0.043945	-0.089727
1.430000	-0.104100	-0.128601	-0.024501	0.134350	-0.045956	-0.088394
1.435000	-0.104570	-0.128181	-0.023611	0.134379	-0.046742	-0.087637
1.440000	-0.104094	-0.127767	-0.023673	0.133865	-0.046431	-0.087434
1.445000	-0.102987	-0.127167	-0.024179	0.132879	-0.045500	-0.087380
1.450000	-0.101571	-0.126471	-0.024900	0.131660	-0.044266	-0.087394
1.455000	-0.100370	-0.125951	-0.025581	0.130667	-0.043179	-0.087487
1.460000	-0.100364	-0.125308	-0.024944	0.130292	-0.043544	-0.086748
1.465000	-0.101934	-0.124036	-0.022102	0.130464	-0.046091	-0.084373
1.470000	-0.104473	-0.122462	-0.017990	0.131021	-0.049931	-0.081090
1.475000	-0.107026	-0.121226	-0.014199	0.131781	-0.053594	-0.078188
1.480000	-0.109014	-0.120434	-0.011420	0.132472	-0.056346	-0.076126
1.485000	-0.110813	-0.120315	-0.009503	0.133442	-0.058491	-0.074950
1.490000	-0.113109	-0.120835	-0.007726	0.135068	-0.060843	-0.074225
1.495000	-0.116143	-0.121688	-0.005545	0.137312	-0.063854	-0.073458
1.500000	-0.120112	-0.123414	-0.003303	0.140600	-0.067440	-0.073160
1.505000	-0.124742	-0.126309	-0.001568	0.144944	-0.071115	-0.073830
1.510000	-0.129249	-0.129113	0.000136	0.149166	-0.074700	-0.074465
1.515000	-0.132469	-0.130623	0.001845	0.151896	-0.077546	-0.074350
1.520000	-0.132869	-0.130994	0.001875	0.152341	-0.077795	-0.074547
1.525000	-0.129396	-0.129965	-0.000569	0.149742	-0.074378	-0.075364
1.530000	-0.121434	-0.127542	-0.006108	0.143746	-0.066584	-0.077162
1.535000	-0.109260	-0.124721	-0.015461	0.135089	-0.054155	-0.080934
1.540000	-0.094273	-0.122120	-0.027846	0.124935	-0.038352	-0.086583
1.545000	-0.078052	-0.118916	-0.040864	0.113719	-0.021470	-0.092249
1.550000	-0.061957	-0.114621	-0.052664	0.101947	-0.005365	-0.096582
1.555000	-0.047445	-0.110344	-0.062899	0.091099	0.008922	-0.100022
1.560000	-0.035747	-0.106935	-0.071187	0.082377	0.020461	-0.102839
1.565000	-0.027279	-0.104286	-0.077007	0.075959	0.028710	-0.104669
1.570000	-0.021930	-0.102437	-0.080506	0.071803	0.033819	-0.105622
1.575000	-0.019952	-0.101759	-0.081807	0.070270	0.035712	-0.105982
1.580000	-0.021306	-0.102462	-0.081156	0.071457	0.034555	-0.106012
1.585000	-0.025477	-0.104399	-0.078922	0.074984	0.030856	-0.105840
1.590000	-0.031192	-0.106868	-0.075675	0.079709	0.025682	-0.105391
1.595000	-0.036758	-0.108651	-0.071892	0.083952	0.020285	-0.104237
1.600000	-0.037490	-0.107191	-0.069701	0.083532	0.018597	-0.102129
1.605000	-0.026059	-0.096724	-0.070665	0.070889	0.025753	-0.096642
1.610000	-0.006282	-0.063569	-0.057287	0.040328	0.029448	-0.069776
1.615000	0.005297	0.017156	0.011860	-0.012963	-0.003789	0.016752
1.620000	-0.010180	0.168114	0.178294	-0.091183	-0.108816	0.199999
1.625000	-0.067773	0.392715	0.460489	-0.187605	-0.304992	0.492597
1.630000	-0.168683	0.660626	0.829309	-0.284024	-0.576190	0.860214
