Time	Lead I	Lead II	Lead III	aVR	aVL	aVF
3.940000	0.191635	0.089375	-0.102259	-0.162241	0.169680	-0.007439
3.945000	0.141524	0.079118	-0.062406	-0.127387	0.117739	0.009648
3.950000	0.090603	0.069506	-0.021098	-0.092439	0.064491	0.027948
3.955000	0.042705	0.060743	0.018038	-0.059726	0.014242	0.045484
3.960000	0.001888	0.052437	0.050549	-0.031365	-0.028094	0.059459
3.965000	-0.028993	0.045200	0.074193	-0.009357	-0.059574	0.068931
3.970000	-0.048696	0.039927	0.088623	0.005062	-0.079281	0.074219
3.975000	-0.057345	0.037261	0.094607	0.011595	-0.087729	0.076134
3.980000	-0.054551	0.037080	0.091631	0.010087	-0.084399	0.074312
3.985000	-0.039449	0.039409	0.078858	0.000023	-0.068305	0.068281
3.990000	-0.012221	0.044178	0.056399	-0.018450	-0.039618	0.058068
3.995000	0.024321	0.050634	0.026314	-0.043275	-0.001151	0.044426
4.000000	0.064203	0.058326	-0.005877	-0.070742	0.040461	0.030282
4.005000	0.099937	0.066789	-0.033148	-0.096259	0.076837	0.019422
4.010000	0.126530	0.074223	-0.052307	-0.115904	0.103251	0.012653
4.015000	0.143483	0.079665	-0.063817	-0.128835	0.119685	0.009150
4.020000	0.153682	0.084293	-0.069389	-0.137395	0.128790	0.008605
4.025000	0.161452	0.089350	-0.072101	-0.144800	0.134842	0.009959
4.030000	0.170536	0.095318	-0.075218	-0.153490	0.141886	0.011605
4.035000	0.183294	0.102242	-0.081052	-0.164854	0.152621	0.012234
4.040000	0.199755	0.109429	-0.090326	-0.178507	0.167478	0.011029
4.045000	0.218741	0.116147	-0.102594	-0.193348	0.185523	0.007825
4.050000	0.239230	0.122804	-0.116426	-0.209021	0.205338	0.003683
4.055000	0.260739	0.129944	-0.130795	-0.225561	0.226052	-0.000491
4.060000	0.282840	0.137004	-0.145835	-0.242397	0.247496	-0.005099
4.065000	0.304476	0.143118	-0.161358	-0.258419	0.268949	-0.010531
4.070000	0.324057	0.148178	-0.175879	-0.272645	0.288638	-0.015994
4.075000	0.339963	0.151917	-0.188046	-0.283987	0.304846	-0.020859
4.080000	0.350659	0.153476	-0.197183	-0.291062	0.316297	-0.025235
4.085000	0.354551	0.153123	-0.201427	-0.293106	0.320994	-0.027888
4.090000	0.351076	0.151349	-0.199727	-0.290076	0.318006	-0.027931
4.095000	0.339762	0.147100	-0.192661	-0.281090	0.307395	-0.026305
4.100000	0.319863	0.139944	-0.179919	-0.265470	0.288549	-0.023079
4.105000	0.291464	0.130354	-0.161110	-0.243536	0.261294	-0.017757
4.110000	0.256236	0.118851	-0.137385	-0.216556	0.227257	-0.010701
4.115000	0.217417	0.106843	-0.110574	-0.187212	0.189366	-0.002154
4.120000	0.178423	0.095251	-0.083172	-0.158006	0.151032	0.006974
4.125000	0.142068	0.084239	-0.057829	-0.130658	0.115410	0.015248
4.130000	0.110428	0.073663	-0.036765	-0.106285	0.084982	0.021303
4.135000	0.084866	0.064604	-0.020262	-0.086296	0.060696	0.025601
4.140000	0.066957	0.058403	-0.008554	-0.072377	0.043597	0.028781
4.145000	0.058006	0.054710	-0.003296	-0.065076	0.035392	0.029684
4.150000	0.057748	0.052896	-0.004852	-0.063881	0.036142	0.027738
4.155000	0.064662	0.053265	-0.011397	-0.068085	0.043913	0.024172
4.160000	0.077206	0.055588	-0.021617	-0.076669	0.057055	0.019613
4.165000	0.093696	0.059144	-0.034552	-0.088242	0.074044	0.014198
4.170000	0.112132	0.063865	-0.048267	-0.101612	0.092607	0.009005
4.175000	0.130661	0.068815	-0.061846	-0.115168	0.111144	0.004024
4.180000	0.147111	0.073013	-0.074098	-0.127089	0.127715	-0.000626
4.185000	0.159495	0.076526	-0.082970	-0.136267	0.139987	-0.003720
4.190000	0.167716	0.079450	-0.088267	-0.142701	0.147792	-0.005090
4.195000	0.173724	0.081724	-0.092000	-0.147483	0.153416	-0.005933
4.200000	0.180092	0.084377	-0.095716	-0.152691	0.159238	-0.006547
4.205000	0.189078	0.088430	-0.100648	-0.160219	0.167273	-0.007054
4.210000	0.202845	0.094397	-0.108448	-0.171613	0.179725	-0.008113
4.215000	0.222546	0.102854	-0.119692	-0.187870	0.197591	-0.009721
4.220000	0.246851	0.113320	-0.133531	-0.207944	0.219613	-0.011669
4.225000	0.273887	0.124416	-0.149471	-0.229960	0.244425	-0.014465
4.230000	0.301650	0.135154	-0.166496	-0.252189	0.270285	-0.018096
4.235000	0.328362	0.145679	-0.182682	-0.273688	0.295051	-0.021364
4.240000	0.353468	0.155442	-0.198026	-0.293819	0.318405	-0.024586
4.245000	0.376923	0.163180	-0.213744	-0.311828	0.341022	-0.029193
4.250000	0.397999	0.168978	-0.229021	-0.327345	0.362010	-0.034665
4.255000	0.416178	0.173615	-0.242563	-0.340517	0.380324	-0.039807
4.260000	0.431720	0.177022	-0.254698	-0.351457	0.396303	-0.044846
4.265000	0.444206	0.179129	-0.265078	-0.359883	0.409505	-0.049623
4.270000	0.452330	0.180288	-0.272042	-0.365242	0.418216	-0.052974
4.275000	0.455161	0.180110	-0.275051	-0.366774	0.421588	-0.054814
4.280000	0.451546	0.177656	-0.273890	-0.363270	0.418831	-0.055561
4.285000	0.439687	0.172698	-0.266990	-0.353560	0.408000	-0.054439
4.290000	0.417907	0.165098	-0.252809	-0.336598	0.387238	-0.050640
4.295000	0.385545	0.153848	-0.231697	-0.311419	0.356365	-0.044946
4.300000	0.343438	0.139374	-0.204063	-0.278752	0.316100	-0.037348
4.305000	0.294036	0.124067	-0.169968	-0.241392	0.267893	-0.026501
4.310000	0.241224	0.109064	-0.132161	-0.202239	0.215574	-0.013335
4.315000	0.188260	0.094396	-0.093863	-0.163191	0.162884	0.000308
4.320000	0.136753	0.080619	-0.056134	-0.125499	0.111363	0.014136
4.325000	0.088628	0.067885	-0.020743	-0.090362	0.063145	0.027217
4.330000	0.047024	0.056576	0.009552	-0.059813	0.021634	0.038179
4.335000	0.015302	0.047751	0.032449	-0.036403	-0.009900	0.046303
4.340000	-0.004942	0.041962	0.046904	-0.021373	-0.029933	0.051306
4.345000	-0.013940	0.038596	0.052536	-0.014235	-0.038380	0.052615
4.350000	-0.013093	0.037363	0.050455	-0.014012	-0.036689	0.050702
4.355000	-0.004278	0.038687	0.042965	-0.019866	-0.027276	0.047141
4.360000	0.010234	0.041708	0.031474	-0.029989	-0.012263	0.042252
4.365000	0.029225	0.045282	0.016057	-0.043017	0.007603	0.035414
4.370000	0.052182	0.049777	-0.002405	-0.058867	0.031516	0.027350
4.375000	0.077703	0.054984	-0.022719	-0.076606	0.057978	0.018628
4.380000	0.103483	0.060419	-0.043064	-0.094629	0.084609	0.010020
4.385000	0.127951	0.066990	-0.060961	-0.112549	0.109068	0.003481
4.390000	0.152041	0.075236	-0.076804	-0.131218	0.132124	-0.000905
4.395000	0.178124	0.084510	-0.093614	-0.151632	0.156888	-0.005256
4.400000	0.207793	0.094537	-0.113255	-0.174550	0.185357	-0.010807
4.405000	0.240988	0.105139	-0.135849	-0.199836	0.217566	-0.017730
4.410000	0.276513	0.115353	-0.161160	-0.226244	0.252691	-0.026447
4.415000	0.313756	0.124880	-0.188876	-0.253246	0.290195	-0.036948
4.420000	0.351321	0.133656	-0.217665	-0.280001	0.328504	-0.048503
4.425000	0.387153	0.140911	-0.246242	-0.304878	0.365691	-0.060813
4.430000	0.419873	0.146271	-0.273601	-0.326863	0.400377	-0.073514
4.435000	0.448117	0.150323	-0.297794	-0.345510	0.430651	-0.085142
4.440000	0.470348	0.153292	-0.317056	-0.360059	0.454607	-0.094549
4.445000	0.485093	0.154704	-0.330389	-0.369387	0.470819	-0.101432
4.450000	0.491231	0.154408	-0.336823	-0.372760	0.478077	-0.105317
4.455000	0.489379	0.152822	-0.336558	-0.370775	0.476855	-0.106080
4.460000	0.481275	0.150236	-0.331039	-0.364603	0.468990	-0.104387
4.465000	0.468412	0.147168	-0.321244	-0.355405	0.455908	-0.100503
4.470000	0.452244	0.144350	-0.307894	-0.344444	0.438865	-0.094422
4.475000	0.432985	0.141014	-0.291971	-0.331398	0.418553	-0.087155
4.480000	0.409476	0.135629	-0.273847	-0.314717	0.394517	-0.079800
4.485000	0.381696	0.128217	-0.253479	-0.294399	0.366719	-0.072320
4.490000	0.351270	0.119558	-0.231712	-0.271833	0.336585	-0.064752
4.495000	0.320331	0.110740	-0.209590	-0.248879	0.305950	-0.057071
4.500000	0.290815	0.103720	-0.187095	-0.227784	0.275921	-0.048137
4.505000	0.263588	0.099136	-0.164452	-0.209419	0.247129	-0.037710
4.510000	0.238373	0.095643	-0.142731	-0.192844	0.220031	-0.027186
4.515000	0.214973	0.092250	-0.122724	-0.177375	0.194969	-0.017594
4.520000	0.193280	0.089198	-0.104083	-0.163089	0.171683	-0.008594
4.525000	0.172357	0.086625	-0.085732	-0.149523	0.149008	0.000515
4.530000	0.151325	0.084041	-0.067284	-0.135888	0.126214	0.009674
4.535000	0.128557	0.081110	-0.047447	-0.121051	0.101616	0.019435
4.540000	0.103364	0.077976	-0.025388	-0.104697	0.074335	0.030362
4.545000	0.077443	0.074893	-0.002550	-0.087951	0.046184	0.041767
4.550000	0.053312	0.072055	0.018743	-0.072381	0.019959	0.052422
4.555000	0.032812	0.068942	0.036130	-0.058748	-0.001915	0.060663
4.560000	0.017272	0.065128	0.047856	-0.047573	-0.017658	0.065232
4.565000	0.008044	0.062128	0.054084	-0.040514	-0.026581	0.067095
4.570000	0.006783	0.061823	0.055040	-0.039610	-0.027862	0.067471
4.575000	0.015544	0.064286	0.048742	-0.046090	-0.019167	0.065257
4.580000	0.035856	0.068780	0.032923	-0.060412	0.001693	0.058718
4.585000	0.066663	0.075101	0.008437	-0.081847	0.033617	0.048231
4.590000	0.103843	0.082526	-0.021318	-0.107600	0.072262	0.035339
4.595000	0.143481	0.089932	-0.053549	-0.134761	0.113755	0.021006
4.600000	0.183396	0.097647	-0.085749	-0.162260	0.155390	0.006869
4.605000	0.223247	0.106821	-0.116425	-0.190565	0.196109	-0.005545
4.610000	0.263308	0.117255	-0.146053	-0.219718	0.236344	-0.016626
4.615000	0.303695	0.128475	-0.175219	-0.249513	0.276501	-0.026988
4.620000	0.344104	0.140649	-0.203455	-0.279873	0.316133	-0.036261
4.625000	0.383012	0.152811	-0.230201	-0.309357	0.354038	-0.044681
4.630000	0.418432	0.163582	-0.254851	-0.336026	0.388720	-0.052694
4.635000	0.448844	0.172592	-0.276252	-0.358786	0.418634	-0.059848
4.640000	0.473375	0.180088	-0.293287	-0.377276	0.442632	-0.065356
4.645000	0.492338	0.185849	-0.306489	-0.391551	0.461203	-0.069652
4.650000	0.506256	0.189746	-0.316510	-0.401837	0.475024	-0.073187
4.655000	0.515723	0.191749	-0.323974	-0.408459	0.484799	-0.076341
4.660000	0.521089	0.191729	-0.329360	-0.411546	0.491007	-0.079461
4.665000	0.522070	0.190143	-0.331927	-0.411196	0.493056	-0.081859
4.670000	0.517601	0.187330	-0.330270	-0.406992	0.489518	-0.082527
4.675000	0.505970	0.182861	-0.323109	-0.397696	0.478668	-0.080972
4.680000	0.485227	0.176225	-0.309002	-0.381890	0.458548	-0.076658
4.685000	0.453469	0.167386	-0.286082	-0.358451	0.426980	-0.068529
4.690000	0.410185	0.156002	-0.254183	-0.326888	0.383573	-0.056685
4.695000	0.356884	0.141978	-0.214906	-0.288018	0.330123	-0.042105
4.700000	0.296763	0.125892	-0.170871	-0.244020	0.269988	-0.025969
4.705000	0.234274	0.109040	-0.125234	-0.198212	0.207562	-0.009350
4.710000	0.172701	0.092307	-0.080394	-0.153003	0.146124	0.006878
4.715000	0.113199	0.076260	-0.036939	-0.109384	0.086682	0.022702
4.720000	0.057191	0.061656	0.004465	-0.068617	0.030442	0.038175
4.725000	0.007818	0.049069	0.041250	-0.032844	-0.019302	0.052146
4.730000	-0.031294	0.038792	0.070085	-0.004329	-0.058531	0.062860
4.735000	-0.057876	0.031178	0.089054	0.015414	-0.084830	0.069416
4.740000	-0.072194	0.026000	0.098194	0.026670	-0.098373	0.071703
4.745000	-0.076295	0.023123	0.099418	0.030699	-0.101448	0.070749
4.750000	-0.072916	0.022797	0.095714	0.028936	-0.097359	0.068422
4.755000	-0.063881	0.024658	0.088539	0.022645	-0.087999	0.065354
4.760000	-0.049306	0.027813	0.077119	0.012409	-0.072992	0.060583
4.765000	-0.028377	0.032236	0.060612	-0.002228	-0.051378	0.053606
4.770000	-0.001150	0.038564	0.039714	-0.021601	-0.023593	0.045194
4.775000	0.031356	0.046599	0.015243	-0.045007	0.009302	0.035705
4.780000	0.067428	0.055725	-0.011703	-0.071102	0.045686	0.025416
4.785000	0.106141	0.066055	-0.040086	-0.099417	0.084424	0.014993
4.790000	0.147413	0.078123	-0.069290	-0.130213	0.125114	0.005100
4.795000	0.191167	0.091809	-0.099358	-0.163376	0.167734	-0.004358
4.800000	0.237488	0.106937	-0.130551	-0.198853	0.212487	-0.013634
4.805000	0.286634	0.123509	-0.163125	-0.236796	0.259668	-0.022872
4.810000	0.337963	0.140194	-0.197769	-0.276064	0.309305	-0.033241
4.815000	0.388726	0.155561	-0.233165	-0.314244	0.359049	-0.044805
4.820000	0.435345	0.168459	-0.266886	-0.348607	0.405433	-0.056827
4.825000	0.475719	0.178317	-0.297402	-0.377608	0.446362	-0.068754
4.830000	0.509046	0.185569	-0.323476	-0.401036	0.480657	-0.079621
4.835000	0.534553	0.190858	-0.343695	-0.418816	0.507056	-0.088240
4.840000	0.551793	0.194315	-0.357478	-0.430766	0.524968	-0.094202
4.845000	0.562080	0.195709	-0.366371	-0.437510	0.536041	-0.098531
4.850000	0.566918	0.195443	-0.371475	-0.440149	0.541781	-0.101632
4.855000	0.567037	0.194166	-0.372871	-0.439480	0.542656	-0.103175
4.860000	0.562777	0.192269	-0.370508	-0.435926	0.538832	-0.102907
4.865000	0.553515	0.189783	-0.363732	-0.429143	0.529572	-0.100429
4.870000	0.537636	0.186458	-0.351178	-0.418056	0.513156	-0.095101
4.875000	0.512772	0.180741	-0.332031	-0.400400	0.487747	-0.087347
4.880000	0.475715	0.170863	-0.304852	-0.373302	0.450660	-0.077358
4.885000	0.423613	0.156486	-0.267127	-0.334920	0.398799	-0.063879
4.890000	0.357365	0.138682	-0.218683	-0.286392	0.332581	-0.046189
4.895000	0.282675	0.119382	-0.163293	-0.232127	0.257479	-0.025352
4.900000	0.206460	0.100638	-0.105822	-0.177303	0.180296	-0.002993
4.905000	0.133529	0.083497	-0.050032	-0.125300	0.105979	0.019321
4.910000	0.066071	0.067519	0.001448	-0.077128	0.037310	0.039818
4.915000	0.006001	0.052327	0.046327	-0.033676	-0.023282	0.056958
4.920000	-0.044193	0.038880	0.083072	0.003067	-0.073476	0.070409
4.925000	-0.082299	0.028027	0.110325	0.031334	-0.111212	0.079878
4.930000	-0.107229	0.020069	0.127298	0.050322	-0.135404	0.085083
4.935000	-0.120010	0.015431	0.135441	0.060378	-0.147484	0.087106
4.940000	-0.123044	0.014055	0.137099	0.062925	-0.150193	0.087268
4.945000	-0.118910	0.014857	0.133767	0.060075	-0.145883	0.085808
4.950000	-0.108325	0.017377	0.125702	0.052509	-0.135116	0.082607
4.955000	-0.089840	0.022351	0.112191	0.038965	-0.116643	0.077678
4.960000	-0.061983	0.029731	0.091714	0.018621	-0.088737	0.070116
4.965000	-0.025789	0.039158	0.064947	-0.007719	-0.052386	0.060105
4.970000	0.015551	0.050471	0.034919	-0.038118	-0.011182	0.049300
4.975000	0.059639	0.062823	0.003185	-0.070703	0.032594	0.038109
4.980000	0.105220	0.075319	-0.029901	-0.104234	0.078013	0.026222
4.985000	0.151057	0.087793	-0.063265	-0.137900	0.123739	0.014161
4.990000	0.195619	0.099856	-0.095763	-0.170592	0.168230	0.002363
4.995000	0.237378	0.111650	-0.125728	-0.201511	0.209639	-0.008128
5.000000	0.275334	0.123776	-0.151558	-0.230427	0.246466	-0.016039
5.005000	0.308837	0.135801	-0.173036	-0.256712	0.278210	-0.021498
5.010000	0.336408	0.145873	-0.190535	-0.278445	0.304231	-0.025785
5.015000	0.356332	0.152615	-0.203716	-0.293841	0.323344	-0.029503
5.020000	0.368183	0.156152	-0.212031	-0.302725	0.334987	-0.032262
5.025000	0.372681	0.156549	-0.216132	-0.305551	0.339951	-0.034400
5.030000	0.371279	0.154005	-0.217275	-0.303273	0.339802	-0.036529
5.035000	0.365437	0.149915	-0.215522	-0.297539	0.335417	-0.037878
5.040000	0.356244	0.145535	-0.210709	-0.289702	0.327330	-0.037628
5.045000	0.344304	0.141283	-0.203021	-0.280354	0.315998	-0.035644
5.050000	0.329682	0.137140	-0.192542	-0.269520	0.301506	-0.031986
5.055000	0.311393	0.132260	-0.179133	-0.256143	0.283206	-0.027063
5.060000	0.288721	0.125394	-0.163326	-0.239089	0.260989	-0.021900
5.065000	0.261569	0.116498	-0.145071	-0.218276	0.234773	-0.016497
5.070000	0.231591	0.106805	-0.124786	-0.195373	0.205754	-0.010381
5.075000	0.202541	0.097580	-0.104961	-0.173275	0.177537	-0.004262
5.080000	0.177712	0.089626	-0.088086	-0.154348	0.153459	0.000889
5.085000	0.158439	0.083821	-0.074618	-0.139868	0.134555	0.005313
5.090000	0.145031	0.080227	-0.064804	-0.130052	0.121148	0.008905
5.095000	0.136981	0.078008	-0.058973	-0.124124	0.113134	0.010990
5.100000	0.132227	0.076742	-0.055485	-0.120648	0.108375	0.012273
5.105000	0.128305	0.075795	-0.052510	-0.117837	0.104393	0.013444
5.110000	0.122567	0.073816	-0.048750	-0.113382	0.098910	0.014472
5.115000	0.112175	0.070479	-0.041696	-0.105455	0.088838	0.016618
5.120000	0.095627	0.066403	-0.029224	-0.093548	0.072083	0.021466
5.125000	0.073116	0.061027	-0.012088	-0.077447	0.049193	0.028255
5.130000	0.047012	0.053871	0.006859	-0.058245	0.023183	0.035062
5.135000	0.020064	0.045838	0.025773	-0.038048	-0.003296	0.041345
5.140000	-0.005853	0.037698	0.043551	-0.018386	-0.028523	0.046909
5.145000	-0.029409	0.029968	0.059377	-0.000322	-0.051261	0.051583
5.150000	-0.050293	0.023803	0.074096	0.015294	-0.071816	0.056522
5.155000	-0.067988	0.019684	0.087672	0.027888	-0.089870	0.061982
5.160000	-0.081797	0.017156	0.098953	0.037321	-0.104356	0.067035
5.165000	-0.091570	0.016472	0.108042	0.043358	-0.115246	0.071888
5.170000	-0.096333	0.017820	0.114153	0.045329	-0.121524	0.076195
5.175000	-0.094693	0.020241	0.114934	0.042985	-0.121028	0.078043
5.180000	-0.085952	0.023649	0.109601	0.035971	-0.112903	0.076932
5.185000	-0.070212	0.028596	0.098808	0.024027	-0.097584	0.073556
5.190000	-0.048314	0.034850	0.083164	0.007773	-0.075909	0.068135
5.195000	-0.021028	0.042172	0.063200	-0.012207	-0.048629	0.060837
5.200000	0.011034	0.051338	0.040303	-0.036010	-0.016899	0.052909
5.205000	0.046138	0.062248	0.016110	-0.062577	0.017336	0.045240
5.210000	0.080977	0.072563	-0.008414	-0.088646	0.051610	0.037036
5.215000	0.113082	0.080507	-0.032574	-0.111769	0.084095	0.027674
5.220000	0.141266	0.086184	-0.055082	-0.131318	0.113362	0.017957
5.225000	0.165296	0.090429	-0.074867	-0.147643	0.138658	0.008985
5.230000	0.185239	0.093627	-0.091612	-0.161003	0.159840	0.001163
5.235000	0.201416	0.095519	-0.105897	-0.171435	0.177427	-0.005991
5.240000	0.214031	0.096037	-0.117994	-0.179018	0.191695	-0.012677
5.245000	0.223236	0.095149	-0.128087	-0.183819	0.202836	-0.019017
5.250000	0.228806	0.093581	-0.135225	-0.186130	0.210174	-0.024043
5.255000	0.229755	0.092068	-0.137688	-0.185805	0.212143	-0.026339
5.260000	0.225587	0.090111	-0.135476	-0.182268	0.208459	-0.026192
5.265000	0.216614	0.086951	-0.129663	-0.175264	0.199923	-0.024660
5.270000	0.203609	0.082416	-0.121193	-0.165137	0.187524	-0.022387
5.275000	0.187617	0.076338	-0.111278	-0.152394	0.172567	-0.020173
5.280000	0.169557	0.069402	-0.100155	-0.137963	0.155719	-0.017756
5.285000	0.149980	0.063331	-0.086649	-0.123155	0.136618	-0.013463
5.290000	0.129774	0.058269	-0.071505	-0.108566	0.116209	-0.007642
5.295000	0.110283	0.052723	-0.057561	-0.094112	0.096905	-0.002793
5.300000	0.093029	0.047226	-0.045804	-0.080976	0.080155	0.000821
5.305000	0.079174	0.043714	-0.035461	-0.070949	0.066184	0.004765
5.310000	0.069862	0.042431	-0.027431	-0.064833	0.056172	0.008660
5.315000	0.065650	0.043114	-0.022536	-0.062795	0.050914	0.011881
5.320000	0.065838	0.046011	-0.019827	-0.064576	0.049459	0.015117
5.325000	0.069939	0.050622	-0.019317	-0.069606	0.051532	0.018074
5.330000	0.078181	0.055942	-0.022239	-0.077436	0.057977	0.019459
5.335000	0.090269	0.061369	-0.028900	-0.087549	0.068803	0.018746
5.340000	0.105797	0.067536	-0.038261	-0.100074	0.083172	0.016902
5.345000	0.124322	0.074590	-0.049732	-0.114842	0.100490	0.014352
5.350000	0.144423	0.081824	-0.062599	-0.130623	0.119524	0.011099
5.355000	0.163108	0.088504	-0.074604	-0.145268	0.137243	0.008025
5.360000	0.177126	0.093742	-0.083384	-0.156386	0.150405	0.005980
5.365000	0.184156	0.097406	-0.086751	-0.162560	0.156408	0.006152
5.370000	0.183369	0.100308	-0.083061	-0.163780	0.153823	0.009957
5.375000	0.175793	0.102430	-0.073364	-0.160632	0.143851	0.016781
5.380000	0.163233	0.102860	-0.060372	-0.153629	0.129099	0.024530
5.385000	0.147904	0.101595	-0.046309	-0.144048	0.112129	0.031919
5.390000	0.132429	0.099028	-0.033401	-0.133632	0.095742	0.037890
5.395000	0.120196	0.095625	-0.024571	-0.124604	0.083581	0.041023
5.400000	0.114220	0.092620	-0.021600	-0.119419	0.078415	0.041004
5.405000	0.117198	0.091419	-0.025779	-0.120445	0.082548	0.037897
5.410000	0.131895	0.092702	-0.039193	-0.129671	0.098778	0.030894
5.415000	0.159869	0.097283	-0.062586	-0.148467	0.128435	0.020032
5.420000	0.199969	0.105596	-0.094373	-0.176418	0.169939	0.006480
5.425000	0.249626	0.117034	-0.132593	-0.211691	0.220674	-0.008983
5.430000	0.305694	0.130487	-0.175206	-0.251829	0.277648	-0.025818
5.435000	0.363729	0.144625	-0.219105	-0.293498	0.336499	-0.043001
5.440000	0.418781	0.158326	-0.260455	-0.333193	0.392157	-0.058964
5.445000	0.467110	0.170227	-0.296883	-0.367966	0.441091	-0.073125
5.450000	0.506390	0.179968	-0.326423	-0.396269	0.480825	-0.084556
5.455000	0.536103	0.187622	-0.348481	-0.417843	0.510715	-0.092872
5.460000	0.557271	0.192425	-0.364846	-0.432837	0.532384	-0.099547
5.465000	0.570997	0.194221	-0.376776	-0.441799	0.547197	-0.105398
5.470000	0.577860	0.194246	-0.383614	-0.445775	0.555107	-0.109332
5.475000	0.578769	0.193337	-0.385432	-0.445775	0.556681	-0.110906
5.480000	0.574749	0.191348	-0.383401	-0.442306	0.553188	-0.110882
5.485000	0.566321	0.188208	-0.378113	-0.435627	0.545269	-0.109642
5.490000	0.553092	0.184025	-0.369066	-0.425574	0.532408	-0.106833
5.495000	0.533718	0.178210	-0.355508	-0.411032	0.513395	-0.102363
5.500000	0.506256	0.170167	-0.336089	-0.390532	0.486328	-0.095795
5.505000	0.469045	0.159338	-0.309707	-0.362797	0.449613	-0.086816
5.510000	0.421853	0.145200	-0.276653	-0.327388	0.403283	-0.075895
5.515000	0.365904	0.128598	-0.237306	-0.285501	0.348263	-0.062763
5.520000	0.304071	0.111855	-0.192217	-0.240135	0.286532	-0.046397
5.525000	0.240692	0.096824	-0.143868	-0.194865	0.222025	-0.027161
5.530000	0.178744	0.083944	-0.094800	-0.151663	0.157931	-0.006267
5.535000	0.118217	0.072368	-0.045850	-0.110034	0.094724	0.015310
5.540000	0.058585	0.061192	0.002608	-0.069153	0.032318	0.036835
5.545000	0.002171	0.050168	0.047997	-0.030218	-0.026457	0.056675
5.550000	-0.047733	0.039872	0.087606	0.004539	-0.078138	0.073599
5.555000	-0.088106	0.031400	0.119506	0.032739	-0.119865	0.087125
5.560000	-0.116696	0.024808	0.141504	0.053051	-0.149072	0.096021
5.565000	-0.133728	0.019479	0.153207	0.065961	-0.165662	0.099701
5.570000	-0.141372	0.015690	0.157062	0.072562	-0.172300	0.099738
5.575000	-0.141753	0.013893	0.155645	0.073820	-0.171703	0.097883
5.580000	-0.135477	0.014367	0.149844	0.069923	-0.164730	0.094807
5.585000	-0.120907	0.017542	0.138448	0.059678	-0.149739	0.090061
5.590000	-0.095509	0.023328	0.118837	0.041673	-0.123753	0.082079
5.595000	-0.058760	0.031155	0.089915	0.015938	-0.085838	0.069900
5.600000	-0.012416	0.041022	0.053438	-0.016516	-0.038021	0.054537
5.605000	0.041338	0.053571	0.012233	-0.054796	0.016804	0.037992
5.610000	0.099888	0.068311	-0.031577	-0.097110	0.075902	0.021208
5.615000	0.160826	0.084491	-0.076335	-0.141634	0.136925	0.004709
5.620000	0.223222	0.101821	-0.121401	-0.187663	0.198968	-0.011305
5.625000	0.286495	0.119007	-0.167488	-0.234117	0.262107	-0.027991
5.630000	0.348722	0.134852	-0.213871	-0.279191	0.324813	-0.045622
5.635000	0.406617	0.149097	-0.257520	-0.320841	0.383439	-0.062598
5.640000	0.456604	0.161147	-0.295457	-0.356659	0.434203	-0.077544
5.645000	0.496351	0.170191	-0.326160	-0.384828	0.474877	-0.090049
5.650000	0.524923	0.176086	-0.348836	-0.404728	0.504465	-0.099737
5.655000	0.543067	0.179143	-0.363924	-0.416968	0.523651	-0.106683
5.660000	0.552680	0.179829	-0.372851	-0.422914	0.534355	-0.111441
5.665000	0.555354	0.178757	-0.376597	-0.423839	0.538062	-0.114223
5.670000	0.551996	0.176553	-0.375443	-0.420628	0.535457	-0.114829
5.675000	0.543240	0.172937	-0.370303	-0.413485	0.527434	-0.113950
5.680000	0.529664	0.167726	-0.361937	-0.402638	0.514766	-0.112128
5.685000	0.511401	0.161488	-0.349913	-0.388492	0.497279	-0.108787
5.690000	0.487484	0.154456	-0.333029	-0.370624	0.473723	-0.103099
5.695000	0.457017	0.146172	-0.310846	-0.348251	0.443326	-0.095075
5.700000	0.419503	0.136491	-0.283013	-0.321003	0.405598	-0.084595
5.705000	0.375112	0.125920	-0.249192	-0.289271	0.360442	-0.071171
5.710000	0.325009	0.114630	-0.210379	-0.253825	0.309106	-0.055281
5.715000	0.270311	0.102660	-0.167650	-0.215335	0.252857	-0.037522
5.720000	0.212451	0.090728	-0.121723	-0.175040	0.192936	-0.017895
5.725000	0.152888	0.079328	-0.073560	-0.134070	0.130740	0.003330
5.730000	0.092652	0.067818	-0.024834	-0.092648	0.067831	0.024817
5.735000	0.033694	0.056010	0.022316	-0.051791	0.006569	0.045222
5.740000	-0.019895	0.044949	0.064844	-0.014465	-0.048925	0.063389
5.745000	-0.064188	0.035307	0.099495	0.016675	-0.094502	0.077828
5.750000	-0.097646	0.027328	0.124974	0.040598	-0.128530	0.087932
5.755000	-0.121152	0.021777	0.142929	0.057374	-0.152467	0.095093
5.760000	-0.136195	0.018409	0.154604	0.068003	-0.167893	0.099889
5.765000	-0.143891	0.016403	0.160294	0.073605	-0.175621	0.102016
5.770000	-0.145056	0.015836	0.160892	0.074605	-0.176639	0.102034
5.775000	-0.138295	0.016819	0.155114	0.070134	-0.169400	0.099266
5.780000	-0.120897	0.019534	0.140431	0.058522	-0.150878	0.092356
5.785000	-0.091411	0.025116	0.116527	0.038275	-0.120053	0.081778
5.790000	-0.050389	0.033496	0.083885	0.009753	-0.077523	0.067770
5.795000	0.000466	0.044066	0.043599	-0.025710	-0.024903	0.050613
